Vehicle_ID,Class_Name,Lane_ID,Is_Emergency_Lane,Is_Speeding,Frame,Timestamp,Speed_mph,Image_X,Image_Y,World_X,World_Y,Image_Trace_Length,World_Trace_Length
5,car,9,False,False,24,2026-03-02 15:52:58.170,45.0,598.6767578125,138.8174285888672,12.65972900390625,18.80308723449707,24,24
5,car,9,False,False,25,2026-03-02 15:52:58.524,46.0,593.2432861328125,137.1743927001953,12.61238956451416,17.539743423461914,24,24
5,car,9,False,False,26,2026-03-02 15:52:58.880,48.0,589.4779663085938,135.95263671875,12.586338996887207,16.599525451660156,24,24
5,car,9,False,False,27,2026-03-02 15:52:59.231,48.0,585.884765625,134.68336486816406,12.570316314697266,15.626733779907227,24,24
5,car,9,False,False,28,2026-03-02 15:52:59.588,48.0,583.1318359375,133.8668975830078,12.5438232421875,14.963013648986816,24,24
5,car,9,False,False,29,2026-03-02 15:52:59.942,48.0,580.9409790039062,133.00827026367188,12.541369438171387,14.303418159484863,24,24
5,car,9,False,False,30,2026-03-02 15:53:00.302,48.0,577.1793212890625,131.8378143310547,12.509420394897461,13.339786529541016,24,24
5,car,9,False,False,31,2026-03-02 15:53:00.657,48.0,574.2537841796875,131.05384826660156,12.472677230834961,12.658013343811035,24,24
5,car,9,False,False,32,2026-03-02 15:53:01.011,48.0,572.02392578125,130.2967071533203,12.458992958068848,12.032697677612305,24,24
5,car,9,False,False,33,2026-03-02 15:53:01.361,48.0,570.269775390625,129.77772521972656,12.441085815429688,11.5847749710083,24,24
5,car,9,False,False,34,2026-03-02 15:53:01.713,48.0,566.2952880859375,128.3653564453125,12.42187786102295,10.404040336608887,24,24
5,car,9,False,False,35,2026-03-02 15:53:02.063,48.0,562.509033203125,127.28675842285156,12.378337860107422,9.433588981628418,24,24
5,car,9,False,False,36,2026-03-02 15:53:02.408,48.0,560.4737548828125,126.56954956054688,12.367478370666504,8.813745498657227,24,24
5,car,9,False,False,37,2026-03-02 15:53:02.759,48.0,558.5177001953125,125.80316925048828,12.364174842834473,8.15979290008545,24,24
5,car,9,False,False,38,2026-03-02 15:53:03.108,48.0,556.3525390625,124.73020935058594,12.381738662719727,7.273155212402344,24,24
12,car,4,False,False,1,2026-03-02 15:52:50.053,0.0,420.15087890625,172.55267333984375,4.771157741546631,25.188610076904297,1,1
12,car,4,False,False,2,2026-03-02 15:52:50.424,46.0,422.1602478027344,174.31146240234375,4.774538516998291,26.059837341308594,2,2
12,car,4,False,False,3,2026-03-02 15:52:50.796,43.0,423.691162109375,175.85903930664062,4.770145416259766,26.80082893371582,3,3
12,car,4,False,False,4,2026-03-02 15:52:51.170,39.0,425.33026123046875,177.40829467773438,4.769078731536865,27.5360164642334,4,4
12,car,4,False,False,5,2026-03-02 15:52:51.528,39.0,427.06231689453125,178.95321655273438,4.770992279052734,28.262252807617188,5,5
12,car,4,False,False,6,2026-03-02 15:52:51.877,39.0,430.46112060546875,182.09356689453125,4.771147727966309,29.697002410888672,6,6
12,car,4,False,False,7,2026-03-02 15:52:52.223,43.0,432.8202209472656,184.3789520263672,4.767881870269775,30.7069149017334,7,7
12,car,4,False,False,8,2026-03-02 15:52:52.574,42.0,434.96051025390625,186.16513061523438,4.774055004119873,31.494342803955078,8,8
12,car,4,False,False,9,2026-03-02 15:52:52.925,41.0,436.86865234375,187.48611450195312,4.788000583648682,32.083099365234375,9,9
12,car,4,False,False,10,2026-03-02 15:52:53.272,42.0,440.1950988769531,190.48422241210938,4.790228366851807,33.343868255615234,10,10
12,car,4,False,False,11,2026-03-02 15:52:53.617,44.0,442.74798583984375,192.9628143310547,4.786445140838623,34.349403381347656,11,11
12,car,4,False,False,12,2026-03-02 15:52:53.964,46.0,444.73394775390625,195.19219970703125,4.774436950683594,35.219390869140625,12,12
12,car,4,False,False,13,2026-03-02 15:52:54.310,44.0,446.8134765625,196.87466430664062,4.781665325164795,35.88982391357422,13,13
12,car,4,False,False,14,2026-03-02 15:52:54.664,43.0,448.93463134765625,199.00064086914062,4.776714324951172,36.699302673339844,14,14
12,car,4,False,False,15,2026-03-02 15:52:55.013,45.0,452.76922607421875,202.92262268066406,4.765717506408691,38.14754104614258,15,15
12,car,4,False,False,16,2026-03-02 15:52:55.357,46.0,455.5729675292969,205.69247436523438,4.760735511779785,39.14324188232422,16,16
12,car,4,False,False,17,2026-03-02 15:52:55.708,45.0,458.10504150390625,207.71591186523438,4.769949913024902,39.875213623046875,17,17
12,car,4,False,False,18,2026-03-02 15:52:56.053,46.0,460.884033203125,210.2567138671875,4.7708306312561035,40.75886917114258,18,18
12,car,4,False,False,19,2026-03-02 15:52:56.397,45.0,463.26220703125,212.66705322265625,4.7649827003479,41.568214416503906,19,19
12,car,4,False,False,20,2026-03-02 15:52:56.745,46.0,467.19976806640625,216.53973388671875,4.75880241394043,42.837791442871094,20,20
12,car,4,False,False,21,2026-03-02 15:52:57.097,45.0,470.13909912109375,219.10906982421875,4.76302433013916,43.669681549072266,21,21
12,car,4,False,False,22,2026-03-02 15:52:57.457,46.0,473.36468505859375,221.87083435058594,4.769100189208984,44.546119689941406,22,22
12,car,4,False,False,23,2026-03-02 15:52:57.814,45.0,476.05230712890625,224.60910034179688,4.7624640464782715,45.375389099121094,23,23
12,car,4,False,False,24,2026-03-02 15:52:58.170,44.0,478.28936767578125,227.22454833984375,4.748259544372559,46.13740921020508,24,24
12,car,4,False,False,25,2026-03-02 15:52:58.524,44.0,484.23675537109375,232.91204833984375,4.744073390960693,47.778709411621094,24,24
12,car,4,False,False,26,2026-03-02 15:52:58.880,46.0,488.6143798828125,237.46583557128906,4.731915473937988,49.02540969848633,24,24
12,car,4,False,False,27,2026-03-02 15:52:59.231,47.0,491.98809814453125,240.8721923828125,4.725381374359131,49.9323616027832,24,24
12,car,4,False,False,28,2026-03-02 15:52:59.588,47.0,495.28167724609375,244.02850341796875,4.723280906677246,50.75716781616211,24,24
12,car,4,False,False,29,2026-03-02 15:52:59.942,46.0,497.9598388671875,246.67593383789062,4.719663619995117,51.4306640625,24,24
12,car,4,False,False,30,2026-03-02 15:53:00.303,46.0,503.1758117675781,252.01791381835938,4.708446502685547,52.74248504638672,24,24
12,car,4,False,False,31,2026-03-02 15:53:00.657,47.0,507.30096435546875,256.3081359863281,4.698375701904297,53.75638961791992,24,24
12,car,4,False,False,32,2026-03-02 15:53:01.011,47.0,510.6319885253906,259.6562805175781,4.693124771118164,54.5291862487793,24,24
12,car,4,False,False,33,2026-03-02 15:53:01.361,46.0,513.93310546875,262.5207824707031,4.698287010192871,55.18988037109375,24,24
12,car,4,False,False,34,2026-03-02 15:53:01.713,46.0,520.1160888671875,268.9932861328125,4.683169841766357,56.593666076660156,24,24
12,car,4,False,False,35,2026-03-02 15:53:02.063,47.0,524.7781372070312,273.85723876953125,4.6725754737854,57.60753631591797,24,24
12,car,4,False,False,36,2026-03-02 15:53:02.408,47.0,528.9532470703125,277.80810546875,4.6720194816589355,58.41781234741211,24,24
12,car,4,False,False,37,2026-03-02 15:53:02.759,47.0,532.634765625,281.2011413574219,4.673455238342285,59.09915542602539,24,24
12,car,4,False,False,38,2026-03-02 15:53:03.108,44.0,536.6881103515625,285.3614501953125,4.666162967681885,59.90007781982422,24,24
12,car,4,False,False,39,2026-03-02 15:53:03.456,44.0,543.7576904296875,292.3419189453125,4.6595048904418945,61.20262145996094,24,24
12,car,4,False,False,40,2026-03-02 15:53:03.804,47.0,549.174560546875,297.37420654296875,4.660912990570068,62.11421203613281,24,24
12,car,4,False,False,41,2026-03-02 15:53:04.148,44.0,553.6043701171875,301.9751892089844,4.652475833892822,62.90800857543945,24,24
12,car,4,False,False,42,2026-03-02 15:53:04.494,44.0,558.46142578125,306.75537109375,4.648614883422852,63.715396881103516,24,24
12,car,4,False,False,43,2026-03-02 15:53:04.836,44.0,563.3593139648438,311.79852294921875,4.640596866607666,64.53556823730469,24,24
12,car,4,False,False,44,2026-03-02 15:53:05.180,44.0,571.2328491210938,319.64276123046875,4.633086681365967,65.76851654052734,24,24
12,car,4,False,False,45,2026-03-02 15:53:05.543,44.0,577.2721557617188,325.0755615234375,4.638210296630859,66.60358428955078,24,24
12,car,4,False,False,46,2026-03-02 15:53:05.892,44.0,582.5858154296875,330.6348876953125,4.628570079803467,67.40955352783203,24,24
12,car,4,False,False,47,2026-03-02 15:53:06.244,44.0,588.3239135742188,336.187744140625,4.62644624710083,68.19939422607422,24,24
12,car,4,False,False,48,2026-03-02 15:53:06.595,44.0,594.212646484375,342.2589416503906,4.617872714996338,69.02569580078125,24,24
12,car,4,False,False,49,2026-03-02 15:53:06.943,44.0,606.048095703125,353.8682861328125,4.611418724060059,70.5428466796875,24,24
12,car,4,False,False,50,2026-03-02 15:53:07.288,44.0,614.7578735351562,362.6423034667969,4.603149890899658,71.6221694946289,24,24
12,car,4,False,False,51,2026-03-02 15:53:07.633,44.0,622.4169311523438,369.38336181640625,4.611827373504639,72.43869018554688,24,24
12,car,4,False,False,52,2026-03-02 15:53:07.979,44.0,628.677001953125,376.01190185546875,4.600985527038574,73.18708801269531,24,24
12,car,4,False,False,53,2026-03-02 15:53:08.331,43.0,634.9805908203125,382.2103576660156,4.597820281982422,73.87361907958984,24,24
12,car,4,False,False,54,2026-03-02 15:53:08.678,43.0,646.9363403320312,394.6087341308594,4.582421779632568,75.17122650146484,24,24
12,car,4,False,False,55,2026-03-02 15:53:09.064,44.0,655.4473876953125,403.3934326171875,4.572625160217285,76.04478454589844,24,24
12,car,4,False,False,56,2026-03-02 15:53:09.417,44.0,663.7431030273438,411.3660888671875,4.571950912475586,76.8172836303711,24,24
12,car,4,False,False,57,2026-03-02 15:53:09.764,43.0,670.9310302734375,418.50933837890625,4.56805419921875,77.48059844970703,24,24
12,car,4,False,False,58,2026-03-02 15:53:10.151,43.0,679.3964233398438,426.7273864746094,4.566330909729004,78.22069549560547,24,24
12,car,4,False,False,59,2026-03-02 15:53:10.579,43.0,694.2447509765625,441.76812744140625,4.555049419403076,79.4946517944336,24,24
22,car,3,False,False,1,2026-03-02 15:52:50.053,0.0,466.11358642578125,263.37042236328125,3.664090156555176,53.823360443115234,1,1
22,car,3,False,False,2,2026-03-02 15:52:50.424,52.0,469.42498779296875,267.90899658203125,3.6486127376556396,54.806861877441406,2,2
22,car,3,False,False,3,2026-03-02 15:52:50.796,48.0,472.31610107421875,271.8773193359375,3.6353940963745117,55.64113235473633,3,3
22,car,3,False,False,4,2026-03-02 15:52:51.170,49.0,475.77099609375,276.39117431640625,3.6241891384124756,56.56748962402344,4,4
22,car,3,False,False,5,2026-03-02 15:52:51.528,47.0,478.91082763671875,279.74609375,3.6276159286499023,57.25472640991211,5,5
22,car,3,False,False,6,2026-03-02 15:52:51.877,49.0,486.54119873046875,287.97393798828125,3.634324073791504,58.873199462890625,6,6
22,car,3,False,False,7,2026-03-02 15:52:52.223,51.0,491.5513000488281,293.86566162109375,3.6301794052124023,59.9659309387207,7,7
22,car,3,False,False,8,2026-03-02 15:52:52.574,49.0,495.7649230957031,299.000732421875,3.6237990856170654,60.88047790527344,8,8
22,car,3,False,False,9,2026-03-02 15:52:52.925,49.0,499.33782958984375,302.420654296875,3.6340105533599854,61.494083404541016,9,9
22,car,3,False,False,10,2026-03-02 15:52:53.272,49.0,507.1473388671875,310.43475341796875,3.646817207336426,62.8659553527832,10,10
22,car,3,False,False,11,2026-03-02 15:52:53.617,51.0,512.8675537109375,318.12554931640625,3.6269028186798096,64.07408142089844,11,11
22,car,3,False,False,12,2026-03-02 15:52:53.964,49.0,517.807861328125,324.16680908203125,3.6197192668914795,64.99592590332031,12,12
22,car,3,False,False,13,2026-03-02 15:52:54.310,49.0,522.5745849609375,329.4131164550781,3.6219005584716797,65.781982421875,13,13
22,car,3,False,False,14,2026-03-02 15:52:54.664,49.0,527.9374389648438,335.68353271484375,3.6187610626220703,66.68231964111328,14,14
22,car,3,False,False,15,2026-03-02 15:52:55.013,49.0,537.6603393554688,346.21917724609375,3.6254353523254395,68.14109802246094,15,15
22,car,3,False,False,16,2026-03-02 15:52:55.357,49.0,544.8309326171875,354.3388671875,3.6251320838928223,69.20085906982422,16,16
22,car,3,False,False,17,2026-03-02 15:52:55.708,49.0,550.7437744140625,360.7317199707031,3.6291232109069824,70.00883483886719,17,17
22,car,3,False,False,18,2026-03-02 15:52:56.053,49.0,557.3468017578125,367.8592224121094,3.6335809230804443,70.87789154052734,18,18
22,car,3,False,False,19,2026-03-02 15:52:56.397,49.0,563.7857666015625,374.96319580078125,3.6356964111328125,71.70923614501953,19,19
22,car,3,False,False,20,2026-03-02 15:52:56.745,49.0,574.6781005859375,387.93096923828125,3.6266815662384033,73.13304901123047,20,20
22,car,3,False,False,21,2026-03-02 15:52:57.097,49.0,582.720703125,396.8165283203125,3.6291751861572266,74.068359375,21,21
22,car,3,False,False,22,2026-03-02 15:52:57.457,49.0,591.0226440429688,405.11676025390625,3.6425485610961914,74.92162322998047,22,22
22,truck,3,False,False,23,2026-03-02 15:52:57.814,49.0,598.0120849609375,414.01226806640625,3.629932165145874,75.76260375976562,23,23
22,truck,3,False,False,24,2026-03-02 15:52:58.170,49.0,605.9566040039062,422.6924133300781,3.6333489418029785,76.57128143310547,24,24
22,truck,3,False,False,25,2026-03-02 15:52:58.524,49.0,623.234130859375,441.4752197265625,3.6414191722869873,78.21691131591797,24,24
22,truck,3,False,False,26,2026-03-02 15:52:58.880,49.0,636.3504638671875,455.34210205078125,3.651507616043091,79.35330200195312,24,24
2,car,8,False,False,2,2026-03-02 15:52:50.424,0.0,1102.99853515625,352.57794189453125,12.235352516174316,81.22345733642578,1,1
2,car,8,False,False,3,2026-03-02 15:52:50.796,35.0,1090.19677734375,347.1864013671875,12.238664627075195,80.55606842041016,2,2
2,car,8,False,False,4,2026-03-02 15:52:51.170,38.0,1076.43603515625,341.1853332519531,12.249855041503906,79.7999496459961,3,3
2,car,8,False,False,5,2026-03-02 15:52:51.528,40.0,1062.4918212890625,335.4299011230469,12.249467849731445,79.033935546875,4,4
2,car,8,False,False,6,2026-03-02 15:52:51.877,40.0,1038.158203125,325.58880615234375,12.241012573242188,77.65264129638672,5,5
2,car,8,False,False,7,2026-03-02 15:52:52.222,41.0,1022.5399169921875,318.99896240234375,12.245980262756348,76.69766235351562,6,6
2,car,8,False,False,8,2026-03-02 15:52:52.574,43.0,1009.9280395507812,313.1684875488281,12.270357131958008,75.84942626953125,7,7
2,car,8,False,False,9,2026-03-02 15:52:52.924,41.0,998.2977294921875,308.69085693359375,12.25729751586914,75.13011932373047,8,8
2,car,8,False,False,10,2026-03-02 15:52:53.272,43.0,979.500732421875,299.90338134765625,12.299515724182129,73.7593765258789,9,9
2,car,8,False,False,11,2026-03-02 15:52:53.616,45.0,966.04150390625,295.1165771484375,12.267569541931152,72.89781951904297,10,10
2,car,8,False,False,12,2026-03-02 15:52:53.964,43.0,955.2408447265625,290.669189453125,12.267035484313965,72.11708068847656,11,11
2,car,8,False,False,13,2026-03-02 15:52:54.310,41.0,945.775634765625,286.82537841796875,12.264232635498047,71.42020416259766,12,12
2,car,8,False,False,14,2026-03-02 15:52:54.664,43.0,936.0146484375,282.08343505859375,12.295437812805176,70.58706665039062,13,13
2,car,8,False,False,15,2026-03-02 15:52:55.013,44.0,919.9483642578125,275.5252685546875,12.29265308380127,69.3192367553711,14,14
2,car,8,False,False,16,2026-03-02 15:52:55.357,45.0,908.6922607421875,270.29766845703125,12.319637298583984,68.31045532226562,15,15
2,car,8,False,False,17,2026-03-02 15:52:55.707,44.0,899.6077880859375,266.42724609375,12.325885772705078,67.51789093017578,16,16
2,car,8,False,False,18,2026-03-02 15:52:56.053,43.0,890.8502197265625,262.6531066894531,12.3341064453125,66.72662353515625,17,17
2,car,8,False,False,19,2026-03-02 15:52:56.397,43.0,881.755615234375,258.9140319824219,12.334240913391113,65.90869903564453,18,18
2,car,9,False,False,20,2026-03-02 15:52:56.745,44.0,868.6002807617188,253.30130004882812,12.344428062438965,64.65298461914062,19,19
2,car,9,False,False,21,2026-03-02 15:52:57.097,44.0,859.253173828125,249.20046997070312,12.3575439453125,63.70988082885742,20,20
2,car,9,False,False,22,2026-03-02 15:52:57.457,45.0,850.4761352539062,245.6779327392578,12.35367202758789,62.85237503051758,21,21
2,car,9,False,False,23,2026-03-02 15:52:57.813,44.0,842.608642578125,242.37078857421875,12.357749938964844,62.0377311706543,22,22
2,car,9,False,False,24,2026-03-02 15:52:58.170,44.0,835.2655029296875,239.51559448242188,12.349687576293945,61.29935073852539,23,23
2,car,9,False,False,25,2026-03-02 15:52:58.524,44.0,820.0494995117188,233.04881286621094,12.361513137817383,59.61103820800781,24,24
2,car,9,False,False,26,2026-03-02 15:52:58.880,45.0,809.947021484375,229.06336975097656,12.353096008300781,58.5008659362793,24,24
2,car,9,False,False,27,2026-03-02 15:52:59.231,46.0,801.8355712890625,225.64971923828125,12.357802391052246,57.539363861083984,24,24
2,car,9,False,False,28,2026-03-02 15:52:59.588,46.0,795.4340209960938,223.13348388671875,12.351787567138672,56.79790496826172,24,24
2,car,9,False,False,29,2026-03-02 15:52:59.942,45.0,789.722412109375,220.93438720703125,12.343751907348633,56.13261413574219,24,24
2,car,9,False,False,30,2026-03-02 15:53:00.302,45.0,779.371826171875,216.09515380859375,12.377312660217285,54.70508575439453,24,24
2,car,9,False,False,31,2026-03-02 15:53:00.657,46.0,771.4736328125,213.13433837890625,12.361534118652344,53.74329376220703,24,24
2,car,9,False,False,32,2026-03-02 15:53:01.011,46.0,765.19189453125,210.94412231445312,12.339099884033203,52.99871826171875,24,24
2,car,9,False,False,33,2026-03-02 15:53:01.361,44.0,760.2220458984375,208.7081298828125,12.350560188293457,52.27859878540039,24,24
2,car,9,False,False,34,2026-03-02 15:53:01.713,44.0,750.63623046875,204.99307250976562,12.337520599365234,50.99763870239258,24,24
2,car,9,False,False,35,2026-03-02 15:53:02.063,46.0,742.790771484375,202.25827026367188,12.30802059173584,49.994869232177734,24,24
2,car,9,False,False,36,2026-03-02 15:53:02.408,46.0,737.64404296875,200.25473022460938,12.301005363464355,49.2679443359375,24,24
2,car,9,False,False,37,2026-03-02 15:53:02.759,46.0,733.1666259765625,198.4283905029297,12.29991340637207,48.60199737548828,24,24
2,car,9,False,False,38,2026-03-02 15:53:03.108,43.0,728.0164794921875,196.72183227539062,12.274210929870605,47.929412841796875,24,24
2,car,9,False,False,39,2026-03-02 15:53:03.456,43.0,718.9935302734375,193.1260986328125,12.266143798828125,46.55226135253906,24,24
2,car,9,False,False,40,2026-03-02 15:53:03.804,46.0,713.2943115234375,190.59915161132812,12.277179718017578,45.582767486572266,24,24
2,car,9,False,False,41,2026-03-02 15:53:04.148,46.0,708.4989624023438,188.82662963867188,12.263927459716797,44.853782653808594,24,24
2,car,9,False,False,42,2026-03-02 15:53:04.494,46.0,704.054931640625,186.79006958007812,12.276965141296387,44.04686737060547,24,24
2,car,9,False,False,43,2026-03-02 15:53:04.836,43.0,698.9993896484375,184.94309997558594,12.261293411254883,43.25531768798828,24,24
2,car,9,False,False,44,2026-03-02 15:53:05.180,43.0,691.1981201171875,181.81996154785156,12.254655838012695,41.9162712097168,24,24
2,car,9,False,False,45,2026-03-02 15:53:05.543,43.0,686.1094970703125,179.48924255371094,12.269956588745117,40.9223747253418,24,24
2,car,9,False,False,46,2026-03-02 15:53:05.892,43.0,681.788818359375,177.8839569091797,12.257829666137695,40.18586349487305,24,24
2,car,9,False,False,47,2026-03-02 15:53:06.244,45.0,677.45263671875,176.0171356201172,12.26296615600586,39.34596252441406,24,24
2,car,9,False,False,48,2026-03-02 15:53:06.595,43.0,673.2967529296875,174.7371063232422,12.232815742492676,38.70419692993164,24,24
2,car,9,False,False,49,2026-03-02 15:53:06.943,43.0,664.5491333007812,171.49234008789062,12.206376075744629,37.123504638671875,24,24
2,car,9,False,False,50,2026-03-02 15:53:07.288,43.0,658.8320922851562,169.29623413085938,12.193922996520996,36.03154373168945,24,24
2,car,9,False,False,51,2026-03-02 15:53:07.633,45.0,654.3856201171875,167.66156005859375,12.178791046142578,35.19186019897461,24,24
2,car,9,False,False,52,2026-03-02 15:53:07.979,45.0,650.7200927734375,166.2633056640625,12.169748306274414,34.46833419799805,24,24
2,car,9,False,False,53,2026-03-02 15:53:08.331,43.0,647.7901611328125,165.3138885498047,12.150270462036133,33.948089599609375,24,24
2,car,9,False,False,54,2026-03-02 15:53:08.678,43.0,641.2949829101562,162.50747680664062,12.157593727111816,32.489349365234375,24,24
2,car,9,False,False,55,2026-03-02 15:53:09.064,45.0,636.7130126953125,160.79226684570312,12.143301963806152,31.54244041442871,24,24
2,car,9,False,False,56,2026-03-02 15:53:09.417,45.0,633.2929077148438,159.58615112304688,12.12692642211914,30.854694366455078,24,24
2,car,9,False,False,57,2026-03-02 15:53:09.764,43.0,630.4476318359375,158.5020294189453,12.11916446685791,30.240428924560547,24,24
2,car,9,False,False,58,2026-03-02 15:53:10.151,42.0,627.4293212890625,157.2969970703125,12.114964485168457,29.556230545043945,24,24
2,car,9,False,False,59,2026-03-02 15:53:10.578,43.0,621.486083984375,155.05328369140625,12.09666633605957,28.238265991210938,24,24
2,car,9,False,False,60,2026-03-02 15:53:10.931,43.0,617.2542114257812,153.89529418945312,12.049592971801758,27.479318618774414,24,24
2,car,9,False,False,61,2026-03-02 15:53:11.280,45.0,614.2899169921875,152.37596130371094,12.070791244506836,26.61259651184082,24,24
2,car,9,False,False,62,2026-03-02 15:53:11.624,43.0,611.2999267578125,151.26025390625,12.060046195983887,25.91986656188965,24,24
2,car,9,False,False,63,2026-03-02 15:53:11.971,43.0,607.62841796875,149.9637451171875,12.040886878967285,25.091552734375,24,24
2,car,9,False,False,64,2026-03-02 15:53:12.320,44.0,603.19970703125,148.24603271484375,12.029521942138672,23.998737335205078,24,24
2,car,9,False,False,65,2026-03-02 15:53:12.666,44.0,599.75927734375,147.12063598632812,12.003877639770508,23.238283157348633,24,24
2,car,9,False,False,66,2026-03-02 15:53:13.012,45.0,596.5158081054688,145.7911834716797,12.000861167907715,22.374605178833008,24,24
