Vehicle_ID,Total_Frames,First_Frame,Last_Frame,Max_Speed_mph,Min_Speed_mph,Avg_Speed_mph,Total_Distance_m,Duration_seconds
1991,86,1062,1147,37.0,34.0,35.247058823529414,45.300729722020485,2.8333333333333335
2024,8,1070,1080,72.0,27.0,33.714285714285715,4.226708350346364,0.3333333333333333
1680,86,1082,1167,36.0,16.0,32.858823529411765,44.19126568204382,2.8333333333333335
2057,7,1086,1092,29.0,28.0,28.5,2.5552654532408265,0.2
1261,94,1088,1182,32.0,25.0,30.204301075268816,43.64996716998277,3.1333333333333333
2071,2,1090,1091,30.0,30.0,30.0,0.4598188853296221,0.03333333333333333
2086,2,1096,1097,27.0,27.0,27.0,0.41435680217658916,0.03333333333333333
2144,64,1134,1233,846.0,28.0,51.41269841269841,45.09125151856282,3.3
2163,15,1137,1151,33.0,29.0,31.785714285714285,6.796916801997109,0.4666666666666667
2184,2,1158,1159,28.0,28.0,28.0,0.4297274277409323,0.03333333333333333
2193,2,1165,1166,29.0,29.0,29.0,0.43660067362395716,0.03333333333333333
2195,90,1174,1276,32.0,28.0,29.662921348314608,45.713314008364755,3.4
2271,105,1226,1330,30.0,28.0,28.903846153846153,45.15284814749447,3.466666666666667
2088,90,1262,1351,35.0,28.0,32.95505617977528,45.060481457025276,2.966666666666667
2183,99,1272,1370,32.0,27.0,29.73469387755102,44.78519195885024,3.2666666666666666
2281,83,1293,1376,37.0,26.0,34.292682926829265,44.11094523970907,2.7666666666666666
2368,101,1298,1398,31.0,28.0,29.82,45.127848976357804,3.3333333333333335
2379,81,1301,1381,38.0,34.0,36.3125,44.412409131515645,2.6666666666666665
2229,91,1305,1395,34.0,26.0,31.744444444444444,43.99488841350694,3.0
2261,82,1316,1398,37.0,16.0,33.04938271604938,44.16953398845306,2.7333333333333334
2298,80,1319,1400,37.0,28.0,34.607594936708864,43.587327785561456,2.7
2300,82,1338,1419,38.0,31.0,35.370370370370374,43.83822465198582,2.7
2429,3,1343,1345,33.0,32.0,32.5,1.013115705290055,0.06666666666666667
2462,5,1359,1364,57.0,33.0,41.5,2.830800883146119,0.16666666666666666
2426,4,1365,1390,66.0,46.0,56.0,2.432917586733805,0.8333333333333334
2460,91,1368,1458,34.0,32.0,33.077777777777776,44.635133256862666,3.0
2485,10,1375,1384,39.0,32.0,37.55555555555556,5.135909357662377,0.3
2507,6,1387,1392,39.0,33.0,36.8,2.8150039522769177,0.16666666666666666
2513,3,1388,1390,38.0,36.0,37.0,1.1424611774471731,0.06666666666666667
2587,1,1407,1407,0,0,0,0.0,0.0
2634,106,1423,1529,29.0,27.0,28.466666666666665,45.62558119536272,3.533333333333333
2636,105,1429,1533,30.0,27.0,29.048076923076923,45.91310464050545,3.466666666666667
2699,108,1453,1560,29.0,27.0,28.261682242990656,45.684605015589895,3.566666666666667
2156,84,1470,1554,35.0,18.0,32.53012048192771,43.05056935429019,2.8
2782,95,1480,1575,32.0,29.0,31.22340425531915,44.619622037984925,3.1666666666666665
2879,3,1509,1511,32.0,29.0,30.5,0.9559869615731109,0.06666666666666667
2888,6,1515,1520,34.0,30.0,32.6,2.4859670236128215,0.16666666666666666
2889,13,1516,1529,54.0,33.0,37.083333333333336,6.934345175839958,0.43333333333333335
2899,97,1532,1628,32.0,30.0,31.510416666666668,45.12151225699562,3.2
3005,4,1552,1555,37.0,31.0,34.0,1.592760949526053,0.1
3004,100,1560,1659,31.0,29.0,30.333333333333332,45.37045416908449,3.3
3107,85,1610,1698,34.0,31.0,32.80952380952381,43.67555115601425,2.933333333333333
2396,104,1619,1724,42.0,18.0,27.300970873786408,43.56357051287117,3.5
3167,5,1633,1638,53.0,35.0,40.5,2.6387577725959224,0.16666666666666666
2734,94,1636,1729,33.0,26.0,30.827956989247312,44.42721647525542,3.1
2679,106,1640,1745,29.0,21.0,27.64761904761905,44.556295858888255,3.5
3166,101,1641,1743,31.0,28.0,29.69,45.72305911588622,3.4
3186,10,1642,1652,51.0,30.0,36.333333333333336,5.1894247147842725,0.3333333333333333
3188,94,1653,1746,33.0,31.0,32.516129032258064,45.4548201270733,3.1
3028,93,1654,1747,34.0,21.0,31.217391304347824,44.77661141673331,3.1
2586,95,1657,1751,33.0,26.0,30.393617021276597,43.95607498076148,3.1333333333333333
3225,7,1661,1667,35.0,28.0,32.666666666666664,3.011387604513115,0.2
3250,3,1673,1675,67.0,52.0,59.5,1.567312661735977,0.06666666666666667
3236,104,1674,1777,30.0,29.0,29.640776699029125,45.92840436187891,3.433333333333333
2719,87,1686,1774,34.0,24.0,32.093023255813954,43.645414949724724,2.933333333333333
2816,103,1689,1791,31.0,23.0,28.607843137254903,45.1072534528516,3.4
3285,5,1689,1693,30.0,25.0,28.0,1.7276019388591983,0.13333333333333333
3296,8,1698,1705,30.0,27.0,28.857142857142858,3.060740868334633,0.23333333333333334
3327,2,1711,1712,24.0,24.0,24.0,0.36582566088335844,0.03333333333333333
3355,1,1720,1720,0,0,0,0.0,0.0
3362,3,1722,1725,53.0,33.0,43.0,1.5858077813569424,0.1
3359,95,1731,1825,33.0,30.0,32.03191489361702,45.03743427812461,3.1333333333333333
3018,103,1735,1838,30.0,22.0,28.166666666666668,45.16648564890575,3.433333333333333
3420,4,1743,1749,37.0,32.0,34.666666666666664,3.1855827607497,0.2
2682,93,1748,1840,34.0,23.0,31.02173913043478,43.8053804891359,3.066666666666667
3444,6,1753,1758,35.0,32.0,34.2,2.5987357535009337,0.16666666666666666
3382,2,1760,1761,0,0,0,1.3515414074315077,0.03333333333333333
2876,93,1778,1871,34.0,23.0,30.891304347826086,44.6741331137955,3.1
2712,97,1798,1894,31.0,27.0,29.895833333333332,43.867944172529164,3.2
3181,92,1807,1898,33.0,18.0,30.34065934065934,43.81529839209025,3.033333333333333
3578,5,1821,1825,61.0,32.0,43.25,2.342242018632627,0.13333333333333333
3609,1,1826,1826,0,0,0,0.0,0.0
3633,3,1832,1834,62.0,47.0,54.5,1.4054522096901965,0.06666666666666667
3640,2,1834,1835,60.0,60.0,60.0,0.9030213467864134,0.03333333333333333
3628,85,1836,1920,37.0,34.0,36.142857142857146,45.51178472075657,2.8
3651,2,1838,1840,25.0,25.0,25.0,0.38374781523556634,0.06666666666666667
3654,2,1841,1842,64.0,64.0,64.0,0.955117063392069,0.03333333333333333
2988,100,1849,1949,33.0,25.0,28.545454545454547,44.267981362739896,3.3333333333333335
3082,95,1866,1960,33.0,23.0,30.872340425531913,44.5318720373588,3.1333333333333333
3076,92,1870,1962,34.0,18.0,31.043956043956044,44.552226239871246,3.066666666666667
3722,80,1871,1950,39.0,36.0,38.063291139240505,44.99917973942127,2.6333333333333333
3822,86,1906,1991,36.0,33.0,35.38823529411765,45.33208923786841,2.8333333333333335
3878,2,1913,1914,95.0,95.0,95.0,1.4293533045238942,0.03333333333333333
3889,4,1915,1918,35.0,32.0,33.666666666666664,1.5730507399132647,0.1
3227,87,1923,2010,35.0,24.0,33.05813953488372,44.504191494403756,2.9
3912,7,1923,1929,65.0,35.0,43.0,3.582573287048583,0.2
3920,6,1925,1930,62.0,34.0,42.6,2.9025236265299315,0.16666666666666666
3955,88,1951,2038,36.0,33.0,34.666666666666664,45.57943363874701,2.9
4044,8,1985,1992,36.0,32.0,35.142857142857146,3.8136544648721538,0.23333333333333334
4073,86,2004,2089,37.0,35.0,36.28235294117647,46.302349905354724,2.8333333333333335
3745,96,2016,2111,33.0,27.0,30.66315789473684,44.91312643192446,3.1666666666666665
3725,102,2121,2222,31.0,24.0,28.89108910891089,44.82354530984056,3.3666666666666667
4332,90,2140,2229,34.0,32.0,33.31460674157304,44.54021128794794,2.966666666666667
3925,92,2141,2232,33.0,24.0,30.714285714285715,42.78047056224085,3.033333333333333
4336,95,2146,2240,34.0,31.0,32.702127659574465,46.1632401190435,3.1333333333333333
4093,100,2163,2262,31.0,27.0,29.717171717171716,44.81975897610552,3.3
4096,98,2200,2297,32.0,24.0,29.237113402061855,43.80027445712285,3.2333333333333334
4406,9,2206,2214,35.0,29.0,32.625,4.0517002180098665,0.26666666666666666
3962,93,2207,2299,33.0,26.0,31.054347826086957,44.4447705262892,3.066666666666667
3909,87,2212,2299,37.0,21.0,32.81395348837209,43.89700783873587,2.9
4419,20,2213,2305,35.0,31.0,32.1578947368421,44.849918451070465,3.066666666666667
4434,2,2218,2219,34.0,34.0,34.0,0.5066890775365122,0.03333333333333333
4453,1,2228,2228,0,0,0,0.0,0.0
4201,91,2261,2351,34.0,28.0,32.5,44.7153202855081,3.0
4515,4,2261,2266,70.0,34.0,47.333333333333336,2.6716705386215596,0.16666666666666666
4549,1,2284,2284,0,0,0,0.0,0.0
4550,96,2294,2389,33.0,30.0,31.91578947368421,45.44671623061014,3.1666666666666665
4125,83,2298,2380,37.0,25.0,33.91463414634146,43.76691408982046,2.7333333333333334
4574,41,2313,2404,33.0,30.0,31.725,45.080926943051054,3.033333333333333
4571,99,2318,2416,31.0,30.0,30.510204081632654,45.01792768758005,3.2666666666666666
4656,2,2352,2354,35.0,35.0,35.0,0.5364357578329041,0.06666666666666667
4668,1,2359,2359,0,0,0,0.0,0.0
4271,106,2380,2485,29.0,25.0,27.323809523809523,43.936048000323254,3.5
4706,98,2395,2492,32.0,30.0,31.195876288659793,45.69426469990451,3.2333333333333334
4312,105,2415,2519,31.0,17.0,27.125,44.15736319264802,3.466666666666667
4757,82,2422,2503,38.0,35.0,36.18518518518518,44.11602832805924,2.7
4446,77,2434,2510,40.0,33.0,37.18421052631579,43.63726231674306,2.533333333333333
4791,95,2451,2545,33.0,31.0,32.47872340425532,45.87024793040459,3.1333333333333333
4824,84,2467,2550,37.0,34.0,35.74698795180723,44.60543461779038,2.7666666666666666
4863,90,2484,2576,33.0,30.0,31.853932584269664,44.338156314367474,3.066666666666667
4975,2,2535,2539,65.0,65.0,65.0,0.9735445502597868,0.13333333333333333
4996,5,2544,2549,34.0,33.0,33.75,2.533552530691598,0.16666666666666666
5015,4,2556,2559,63.0,39.0,51.0,2.0178826676977435,0.1
4690,91,2590,2680,35.0,19.0,32.27777777777778,45.13525604993116,3.0
4710,81,2611,2691,38.0,32.0,35.725,44.146540375788184,2.6666666666666665
4643,78,2640,2718,38.0,32.0,36.01298701298701,42.9549369618087,2.6
5153,101,2684,2784,32.0,29.0,30.9,46.136010124844475,3.3333333333333335
5178,4,2697,2701,57.0,35.0,44.666666666666664,2.3569078847871996,0.13333333333333333
5211,1,2708,2708,0,0,0,0.0,0.0
4927,85,2718,2802,37.0,32.0,34.92857142857143,44.60173898507211,2.8
5244,94,2735,2828,33.0,31.0,32.43010752688172,45.258177419020285,3.1
5314,97,2774,2870,32.0,30.0,31.239583333333332,45.12520252584517,3.2
5422,77,2814,2921,420.0,26.0,38.6578947368421,45.549720364394304,3.566666666666667
5445,85,2831,2915,37.0,34.0,35.86904761904762,45.38505057173592,2.8
5062,93,2857,2950,33.0,25.0,30.76086956521739,44.33416971603804,3.1
5473,91,2873,2967,33.0,31.0,31.711111111111112,44.895314555911995,3.1333333333333333
5495,11,2885,2895,33.0,32.0,32.6,4.9609918923071685,0.3333333333333333
5489,87,2891,2977,37.0,33.0,35.22093023255814,45.3888542677788,2.8666666666666667
5507,12,2902,2913,34.0,30.0,32.81818181818182,5.466115603342503,0.36666666666666664
5515,2,2908,2909,30.0,30.0,30.0,0.4514298615863454,0.03333333333333333
5537,7,2919,2925,36.0,34.0,35.0,3.049572373995363,0.2
5037,86,2929,3014,35.0,29.0,33.45882352941177,43.528772055166385,2.8333333333333335
5557,5,2935,2939,35.0,31.0,33.25,2.0531778750285796,0.13333333333333333
5559,1,2936,2936,0,0,0,0.0,0.0
5566,5,2942,2946,35.0,32.0,32.75,1.995001664357411,0.13333333333333333
5582,1,2950,2950,0,0,0,0.0,0.0
5588,5,2958,2962,33.0,23.0,28.5,1.745648822921048,0.13333333333333333
5646,1,3014,3014,0,0,0,0.0,0.0
5201,121,3029,3151,25.0,21.0,23.8,45.126093735067684,4.066666666666666
5411,89,3043,3131,35.0,25.0,32.40909090909091,44.16827741657486,2.933333333333333
5751,75,3095,3193,223.0,29.0,36.82432432432432,45.354536117402965,3.2666666666666666
5785,10,3105,3114,50.0,26.0,30.77777777777778,3.9195780053712665,0.3
5817,2,3120,3121,50.0,50.0,50.0,0.754993420488526,0.03333333333333333
5826,7,3125,3132,39.0,24.0,28.0,2.7466020180648574,0.23333333333333334
5386,102,3153,3255,30.0,24.0,28.18811881188119,44.270617143111856,3.4
5428,82,3155,3237,37.0,27.0,35.01234567901235,43.564825112611565,2.7333333333333334
5885,32,3176,3273,132.0,29.0,39.03225806451613,45.33836045539377,3.2333333333333334
5925,11,3195,3207,73.0,33.0,40.6,6.641682542740461,0.4
5968,45,3220,3318,169.0,27.0,40.77272727272727,44.85901195330425,3.2666666666666666
6002,11,3222,3232,32.0,26.0,30.1,4.5562282015578575,0.3333333333333333
6032,3,3233,3237,36.0,33.0,34.5,1.0828843867400504,0.13333333333333333
6037,1,3237,3237,0,0,0,0.0,0.0
6051,99,3253,3353,31.0,28.0,30.20408163265306,45.81009823187524,3.3333333333333335
6148,14,3300,3313,31.0,29.0,30.076923076923077,6.013744202760465,0.43333333333333335
6265,96,3335,3430,33.0,30.0,31.74736842105263,45.57114781340375,3.1666666666666665
6319,6,3344,3349,31.0,25.0,28.8,2.2135831611010865,0.16666666666666666
5761,98,3385,3482,31.0,27.0,29.391752577319586,43.59405374235669,3.2333333333333334
6254,99,3423,3521,40.0,24.0,30.091836734693878,44.93070082657374,3.2666666666666666
6488,2,3430,3431,26.0,26.0,26.0,0.3989667532722651,0.03333333333333333
6314,105,3434,3538,30.0,17.0,27.548076923076923,44.682231503266976,3.466666666666667
6210,95,3439,3533,33.0,19.0,30.47872340425532,44.99117081357777,3.1333333333333333
6529,42,3452,3555,89.0,28.0,30.195121951219512,45.60901628472453,3.433333333333333
6335,102,3455,3556,31.0,24.0,28.07920792079208,43.91091374919239,3.3666666666666667
6561,2,3468,3469,27.0,27.0,27.0,0.41655887160769944,0.03333333333333333
6217,97,3526,3623,31.0,26.0,29.1875,43.95910426054391,3.2333333333333334
6277,99,3535,3633,32.0,19.0,29.653061224489797,45.4177257306924,3.2666666666666666
6275,96,3553,3648,32.0,26.0,30.305263157894736,44.25632918840988,3.1666666666666665
6451,101,3564,3664,32.0,19.0,28.99,45.17342897778733,3.3333333333333335
6504,97,3567,3663,32.0,25.0,30.104166666666668,44.48009889028518,3.2
6182,102,3584,3685,38.0,25.0,28.633663366336634,45.25058174960878,3.3666666666666667
6775,4,3595,3598,33.0,30.0,31.333333333333332,1.4624037648746393,0.1
6807,1,3628,3628,0,0,0,0.0,0.0
6844,1,3642,3642,0,0,0,0.0,0.0
6932,1,3650,3650,0,0,0,0.0,0.0
6579,102,3741,3842,30.0,22.0,28.752475247524753,44.31291293617524,3.3666666666666667
7076,85,3745,3831,35.0,33.0,34.44047619047619,44.333256527804274,2.8666666666666667
7098,13,3748,3840,84.0,30.0,38.083333333333336,44.654043168398864,3.066666666666667
7101,101,3753,3853,31.0,28.0,29.86,44.99355517082209,3.3333333333333335
7138,12,3764,3775,37.0,33.0,36.45454545454545,5.970517259513867,0.36666666666666664
7152,96,3782,3877,33.0,30.0,31.66315789473684,45.17917906758399,3.1666666666666665
7203,94,3817,3910,33.0,30.0,32.40860215053763,45.08984306138709,3.1
7242,2,3826,3827,60.0,60.0,60.0,0.8970383872251081,0.03333333333333333
7235,20,3833,3931,32.0,19.0,28.94736842105263,44.76600166053822,3.2666666666666666
7234,90,3834,3923,35.0,32.0,34.03370786516854,45.14916310141533,2.966666666666667
6787,90,3852,3941,35.0,30.0,33.10112359550562,45.11083666446716,2.966666666666667
7343,33,3875,3974,30.0,27.0,29.0,45.30668964643535,3.3
7370,93,3888,3980,33.0,31.0,32.43478260869565,45.112339822165445,3.066666666666667
7457,1,3916,3916,0,0,0,0.0,0.0
7253,87,3943,4030,35.0,28.0,32.74418604651163,43.66932727303961,2.9
7495,96,3944,4039,33.0,30.0,32.22105263157895,45.628001160908745,3.1666666666666665
7556,27,3967,3997,42.0,40.0,41.46153846153846,18.34740508343573,1.0
7613,56,3983,4038,46.0,38.0,42.56363636363636,34.28087503265494,1.8333333333333333
7628,3,3990,3992,69.0,53.0,61.0,1.5965397767645766,0.06666666666666667
7659,4,4011,4014,70.0,40.0,55.0,2.1881781211626543,0.1
7671,84,4015,4098,37.0,32.0,35.95180722891566,44.60577114203507,2.7666666666666666
7395,98,4064,4162,32.0,24.0,29.690721649484537,45.12195360183015,3.2666666666666666
7772,92,4066,4157,34.0,31.0,33.20879120879121,45.57362945923201,3.033333333333333
7279,92,4070,4161,33.0,28.0,31.307692307692307,44.045636726176454,3.033333333333333
7813,91,4093,4183,34.0,32.0,33.31111111111111,45.12332987810789,3.0
7480,90,4102,4192,36.0,19.0,32.42696629213483,45.457447495758494,3.0
7501,94,4105,4198,33.0,23.0,31.27956989247312,44.2701084273306,3.1
7869,89,4119,4207,36.0,32.0,34.86363636363637,45.66324911677758,2.933333333333333
7899,4,4130,4134,47.0,26.0,36.0,1.948388468937817,0.13333333333333333
7906,3,4140,4142,32.0,29.0,30.5,0.9582832182132462,0.06666666666666667
7391,85,4153,4239,36.0,28.0,34.01190476190476,44.51072818047427,2.8666666666666667
7942,5,4159,4163,36.0,31.0,33.75,2.1654892091270117,0.13333333333333333
7499,87,4178,4265,36.0,22.0,33.395348837209305,45.01167258914344,2.9
7698,87,4190,4277,38.0,31.0,33.616279069767444,44.576895334091006,2.9
7478,96,4198,4294,32.0,26.0,29.736842105263158,43.79228707526321,3.2
8034,2,4203,4206,68.0,68.0,68.0,1.0141157559626701,0.1
8108,3,4227,4230,35.0,31.0,33.0,1.0562932457332526,0.1
8149,6,4239,4244,38.0,33.0,36.0,2.7741376261517225,0.16666666666666666
8157,2,4242,4243,24.0,24.0,24.0,0.36277309592312135,0.03333333333333333
8089,1,4246,4246,0,0,0,0.0,0.0
8167,4,4248,4252,41.0,34.0,37.333333333333336,2.3019642088968055,0.13333333333333333
8186,16,4254,4269,34.0,3.0,29.0,6.957159392217696,0.5
8214,1,4260,4260,0,0,0,0.0,0.0
7538,99,4316,4415,31.0,24.0,29.183673469387756,44.200943068357404,3.3
8420,2,4366,4367,29.0,29.0,29.0,0.4452539989950101,0.03333333333333333
8464,89,4383,4471,35.0,33.0,34.43181818181818,45.38853137816551,2.933333333333333
8444,99,4385,4483,32.0,29.0,31.193877551020407,45.854139270667424,3.2666666666666666
8473,5,4386,4390,32.0,30.0,31.5,1.9462731600380185,0.13333333333333333
8038,28,4487,4514,32.0,24.0,25.666666666666668,10.394313777784243,0.9
