Vehicle_ID,Total_Frames,First_Frame,Last_Frame,Max_Speed_mph,Min_Speed_mph,Avg_Speed_mph,Total_Distance_m,Duration_seconds
6,5,1,5,36.0,18.0,29.5,2.0156374068555714,0.13333333333333333
11,5,1,5,35.0,16.0,26.75,1.9626670456751052,0.13333333333333333
29,5,1,5,31.0,14.0,22.75,1.7069580837716727,0.13333333333333333
36,5,1,5,32.0,14.0,24.0,1.7711827918239944,0.13333333333333333
